date,ticker,excess_return
2014-02-28,ASSET_11,-0.006272281174288279
2014-02-28,ASSET_12,-0.05619945549892753
2014-02-28,ASSET_13,0.02728111888573077
2014-02-28,ASSET_14,0.0559909388990062
2014-02-28,ASSET_15,-0.01509997868631014
2014-02-28,ASSET_16,0.04936688709694159
2014-02-28,ASSET_17,0.0339931967960013
2014-02-28,ASSET_18,0.12824842128876224
2014-02-28,ASSET_19,0.06806734027661496
2014-02-28,ASSET_20,-0.062016955967005266
2014-02-28,ASSET_21,-0.021591174650524108
2014-02-28,ASSET_22,-0.03994772792618252
2014-02-28,ASSET_23,-0.038838376941631524
2014-02-28,ASSET_24,0.050701556714880566
2014-02-28,ASSET_25,-0.021533300495024374
2014-02-28,ASSET_26,0.06103487117352567
2014-02-28,ASSET_27,-0.03114090911713135
2014-02-28,ASSET_28,-0.07627875155059152
2014-02-28,ASSET_29,0.027753489641072073
2014-02-28,ASSET_30,-0.05284104872875332
2014-02-28,ASSET_31,0.05084455476981263
2014-02-28,ASSET_32,0.003116619914802247
2014-02-28,ASSET_33,-0.025196244244629316
2014-02-28,ASSET_34,-0.03538836493751508
2014-02-28,ASSET_35,-0.11875443181861513
2014-02-28,ASSET_36,0.012768070243948368
2014-02-28,ASSET_37,-0.02213718370977367
2014-02-28,ASSET_38,-0.11042965685819625
2014-02-28,ASSET_39,0.0649205077113596
2014-02-28,ASSET_40,-0.007767657250178634
2014-02-28,ASSET_41,0.02733947438280385
2014-02-28,ASSET_42,-0.018810184358280503
2014-02-28,ASSET_43,0.1359928618619346
2014-02-28,ASSET_44,0.007142302541233219
2014-02-28,ASSET_45,-0.06449789112211396
2014-02-28,ASSET_46,0.08412941873885266
2014-02-28,ASSET_47,0.0039140842787915645
2014-02-28,ASSET_48,-0.029849934375056432
2014-02-28,ASSET_49,-0.035243311718764964
2014-02-28,ASSET_50,-0.03128734879424253
2014-03-31,ASSET_01,0.0122891320033903
2014-03-31,ASSET_02,-0.05697078166371094
2014-03-31,ASSET_03,0.0055264242126263725
2014-03-31,ASSET_04,-0.09037963476891832
2014-03-31,ASSET_05,-0.08347967989346482
2014-03-31,ASSET_06,-0.03943712305879587
2014-03-31,ASSET_07,-0.017015644088411455
2014-03-31,ASSET_08,-0.05269192328309356
2014-03-31,ASSET_09,-0.006399554648450684
2014-03-31,ASSET_10,-0.042185298829734506
2014-03-31,ASSET_11,-0.03610380136389532
2014-03-31,ASSET_12,0.11682273122970503
2014-03-31,ASSET_13,0.06933746730610328
2014-03-31,ASSET_14,0.026970565904109976
2014-03-31,ASSET_15,0.04914639549401365
2014-03-31,ASSET_16,-0.002508056434736435
2014-03-31,ASSET_17,-0.07160549019668591
2014-03-31,ASSET_18,-0.06388437472278007
2014-03-31,ASSET_19,0.021991336742529864
2014-03-31,ASSET_20,0.03257153864939551
2014-03-31,ASSET_21,-0.02583010221722367
2014-03-31,ASSET_22,-0.006230788984434452
2014-03-31,ASSET_23,0.00452257469155538
2014-03-31,ASSET_24,0.008193306708478277
2014-03-31,ASSET_25,-0.016108917260435694
2014-03-31,ASSET_26,0.06907164584838205
2014-03-31,ASSET_27,0.04775357646199086
2014-03-31,ASSET_28,-0.016708165049129288
2014-03-31,ASSET_29,-0.054619581326159995
2014-03-31,ASSET_30,-0.017733445100836034
2014-03-31,ASSET_31,-0.04434813698302953
2014-03-31,ASSET_32,-0.0781913973037426
2014-03-31,ASSET_33,0.047852308642883874
2014-03-31,ASSET_34,0.027209104768017724
2014-03-31,ASSET_35,0.07417901053375117
2014-03-31,ASSET_36,-0.016542535986384475
2014-03-31,ASSET_37,0.07540835454165411
2014-03-31,ASSET_38,0.03886845956487502
2014-03-31,ASSET_39,-0.09029537572913887
2014-03-31,ASSET_40,-0.017744495245988527
2014-03-31,ASSET_41,0.013900868097241443
2014-03-31,ASSET_42,-0.14342633859978088
2014-03-31,ASSET_43,0.05307290132961112
2014-03-31,ASSET_44,-0.05226645767110146
2014-03-31,ASSET_45,0.01750524367160428
2014-03-31,ASSET_46,-0.011467759214376143
2014-03-31,ASSET_47,-0.016726519108704967
2014-03-31,ASSET_48,0.0008696838243624147
2014-03-31,ASSET_49,0.027553379675986044
2014-03-31,ASSET_50,0.011244976414103594
2014-04-30,ASSET_01,-0.014705443424212693
2014-04-30,ASSET_02,-0.026136148677337052
2014-04-30,ASSET_03,0.0007792801374589074
2014-04-30,ASSET_04,-0.034145922660398766
2014-04-30,ASSET_05,-0.062148707745599094
2014-04-30,ASSET_06,-0.014759815368038533
2014-04-30,ASSET_07,-0.0028962108893731365
2014-04-30,ASSET_08,-0.005937675913866361
2014-04-30,ASSET_09,-0.010715635761785492
2014-04-30,ASSET_10,-0.0029971625649260567
2014-04-30,ASSET_11,-0.02797330779416647
2014-04-30,ASSET_12,0.054596776815235136
2014-04-30,ASSET_13,0.043265087088677524
2014-04-30,ASSET_14,0.0026736634441519333
2014-04-30,ASSET_15,0.007491639431447307
2014-04-30,ASSET_16,-0.04250064150344979
2014-04-30,ASSET_17,-0.035497210615207136
2014-04-30,ASSET_18,0.03787556636716678
2014-04-30,ASSET_19,-0.010506096927520338
2014-04-30,ASSET_20,0.17125813734787457
2014-04-30,ASSET_21,0.017237835976613602
2014-04-30,ASSET_22,-0.04285708110142586
2014-04-30,ASSET_23,-0.03503679416371955
2014-04-30,ASSET_24,-0.01971965615323423
2014-04-30,ASSET_25,-0.06275477330364
2014-04-30,ASSET_26,0.02483046485734962
2014-04-30,ASSET_27,0.0671038395685051
2014-04-30,ASSET_28,0.022677568359382484
2014-04-30,ASSET_29,-0.015986933792351228
2014-04-30,ASSET_30,-0.05348890147017114
2014-04-30,ASSET_31,-0.060265589688003274
2014-04-30,ASSET_32,0.10399284226094713
2014-04-30,ASSET_33,0.03730365875884979
2014-04-30,ASSET_34,0.03489078537290286
2014-04-30,ASSET_35,0.0763382181012382
2014-04-30,ASSET_36,-0.04915073858734264
2014-04-30,ASSET_37,-0.008229636919077311
2014-04-30,ASSET_38,0.17109611365289235
2014-04-30,ASSET_39,0.06311390422548802
2014-04-30,ASSET_40,0.030423373140890747
2014-04-30,ASSET_41,-0.047584218743900446
2014-04-30,ASSET_42,-0.05108469308563973
2014-04-30,ASSET_43,-0.0786381522421119
2014-04-30,ASSET_44,0.002520661834761553
2014-04-30,ASSET_45,0.10423340412662097
2014-04-30,ASSET_46,0.09478151551142006
2014-04-30,ASSET_47,0.034167854748037955
2014-04-30,ASSET_48,0.04657309086383341
2014-04-30,ASSET_49,-0.00991195808704612
2014-04-30,ASSET_50,-0.029876107423596795
2014-05-31,ASSET_01,-0.046457391881855256
2014-05-31,ASSET_02,-0.005077186267359154
2014-05-31,ASSET_03,-0.06717143560048694
2014-05-31,ASSET_04,-0.0394601005915386
2014-05-31,ASSET_05,-0.02385564077044562
2014-05-31,ASSET_06,0.022091845870387088
2014-05-31,ASSET_07,0.06864848227877517
2014-05-31,ASSET_08,-0.138468845637659
2014-05-31,ASSET_09,-0.010904361106351682
2014-05-31,ASSET_10,0.0037195566814751165
2014-05-31,ASSET_11,-0.04935113604624464
2014-05-31,ASSET_12,0.02515655569415401
2014-05-31,ASSET_13,0.03708029909948009
2014-05-31,ASSET_14,0.03845074230593196
2014-05-31,ASSET_15,0.04046771888746377
2014-05-31,ASSET_16,-0.02326442691538727
2014-05-31,ASSET_17,0.02649149554952045
2014-05-31,ASSET_18,-0.013201241211270295
2014-05-31,ASSET_19,0.06356803201436823
2014-05-31,ASSET_20,0.008306175070326702
2014-05-31,ASSET_21,-0.04952734683914436
2014-05-31,ASSET_22,0.04291016937785268
2014-05-31,ASSET_23,-0.07561774473132069
2014-05-31,ASSET_24,0.033245357236244534
2014-05-31,ASSET_25,0.013529470221434657
2014-05-31,ASSET_26,0.007056187699183938
2014-05-31,ASSET_27,-0.076231101362837
2014-05-31,ASSET_28,-0.06443197856696675
2014-05-31,ASSET_29,0.06663053331014752
2014-05-31,ASSET_30,-0.03432222049631932
2014-05-31,ASSET_31,0.017791360668521314
2014-05-31,ASSET_32,0.03687393728226845
2014-05-31,ASSET_33,0.004535826050824766
2014-05-31,ASSET_34,-0.004497467563892346
2014-05-31,ASSET_35,0.06581700608601629
2014-05-31,ASSET_36,0.04812742539468824
2014-05-31,ASSET_37,-0.00978633623096685
2014-05-31,ASSET_38,0.028137427688264483
2014-05-31,ASSET_39,0.04350533734510972
2014-05-31,ASSET_40,-0.021912074378180896
2014-05-31,ASSET_41,-0.06814874311750238
2014-05-31,ASSET_42,0.03831440184383383
2014-05-31,ASSET_43,-0.11036414787576036
2014-05-31,ASSET_44,0.020033645548671725
2014-05-31,ASSET_45,-0.03299816973211831
2014-05-31,ASSET_46,0.01102712573488432
2014-05-31,ASSET_47,0.010717461196626088
2014-05-31,ASSET_48,-0.04936780274771308
2014-05-31,ASSET_49,-0.032891102293479885
2014-05-31,ASSET_50,0.025113745475000032
2014-06-30,ASSET_01,0.06475470943790612
2014-06-30,ASSET_02,0.03690916265647941
2014-06-30,ASSET_03,0.04622685385381285
2014-06-30,ASSET_04,-0.04610739361166191
2014-06-30,ASSET_05,0.01472752511782723
2014-06-30,ASSET_06,-0.02653812412778262
2014-06-30,ASSET_07,0.04941294683681781
2014-06-30,ASSET_08,-0.057358760311228066
2014-06-30,ASSET_09,0.003096589920770172
2014-06-30,ASSET_10,0.06339845835664683
2014-06-30,ASSET_11,0.024512656640936346
2014-06-30,ASSET_12,0.03996100852996319
2014-06-30,ASSET_13,-0.023498786658293507
2014-06-30,ASSET_14,-0.09515225066097333
2014-06-30,ASSET_15,-0.05829748215189842
2014-06-30,ASSET_16,-0.02752871882344052
2014-06-30,ASSET_17,0.04155873382238238
2014-06-30,ASSET_18,0.06835388880533018
2014-06-30,ASSET_19,0.012607664538037862
2014-06-30,ASSET_20,0.03794325079802118
2014-06-30,ASSET_21,0.027727540537310406
2014-06-30,ASSET_22,0.007020113990134476
2014-06-30,ASSET_23,0.006116379075250634
2014-06-30,ASSET_24,-0.04982186055992542
2014-06-30,ASSET_25,0.032674748372190754
2014-06-30,ASSET_26,-0.06227066730848789
2014-06-30,ASSET_27,-0.004503015087873692
2014-06-30,ASSET_28,0.08030727439092053
2014-06-30,ASSET_29,0.029365067972239027
2014-06-30,ASSET_30,0.0691426861762025
2014-06-30,ASSET_31,-0.007431711836498433
2014-06-30,ASSET_32,-0.03691404251133318
2014-06-30,ASSET_33,-0.0011605957101433577
2014-06-30,ASSET_34,0.07067592683266058
2014-06-30,ASSET_35,0.04708805180950498
2014-06-30,ASSET_36,-0.02760513036684188
2014-06-30,ASSET_37,0.021160831048539434
2014-06-30,ASSET_38,-0.020431000257466282
2014-06-30,ASSET_39,-0.037066649371567534
2014-06-30,ASSET_40,-0.023243087824243103
2014-06-30,ASSET_41,0.015741879364540606
2014-06-30,ASSET_42,-0.06939114852166313
2014-06-30,ASSET_43,-0.06907804722630934
2014-06-30,ASSET_44,0.023870071880942034
2014-06-30,ASSET_45,-0.03966916774842691
2014-06-30,ASSET_46,0.01875119750280857
2014-06-30,ASSET_47,0.053666904467462945
2014-06-30,ASSET_48,0.0038217750946185833
2014-06-30,ASSET_49,0.0282655449794115
2014-06-30,ASSET_50,0.020241966057721578
2014-07-31,ASSET_01,-0.0007194467806996598
2014-07-31,ASSET_02,-0.003822285151773916
2014-07-31,ASSET_03,0.028265944775154962
2014-07-31,ASSET_04,0.08636414916546657
2014-07-31,ASSET_05,0.09830419499047491
2014-07-31,ASSET_06,0.01665315037965364
2014-07-31,ASSET_07,-0.06975279693702666
2014-07-31,ASSET_08,-0.11002564074316024
2014-07-31,ASSET_09,0.01539588326520734
2014-07-31,ASSET_10,0.005799652924968867
2014-07-31,ASSET_11,-0.04038384125073225
2014-07-31,ASSET_12,0.09002934050145475
2014-07-31,ASSET_13,-0.04717831011283501
2014-07-31,ASSET_14,0.05775994951668992
2014-07-31,ASSET_15,-0.03502396574183867
2014-07-31,ASSET_16,-0.031329829336807544
2014-07-31,ASSET_17,-0.02465385239793768
2014-07-31,ASSET_18,0.035302553183398075
2014-07-31,ASSET_19,0.07476570947363388
2014-07-31,ASSET_20,-0.008099666540105473
2014-07-31,ASSET_21,-4.093613788920883e-06
2014-07-31,ASSET_22,0.01605750190787775
2014-07-31,ASSET_23,0.010979725426735077
2014-07-31,ASSET_24,0.07203107417085201
2014-07-31,ASSET_25,-0.004182832277673098
2014-07-31,ASSET_26,-0.0034352368538926974
2014-07-31,ASSET_27,-0.04739495089913908
2014-07-31,ASSET_28,-0.021723142602535255
2014-07-31,ASSET_29,0.027646504576294004
2014-07-31,ASSET_30,0.04233679154462941
2014-07-31,ASSET_31,-0.019663962881802773
2014-07-31,ASSET_32,0.02605849603876992
2014-07-31,ASSET_33,0.06464093727823854
2014-07-31,ASSET_34,0.008130780521797998
2014-07-31,ASSET_35,-0.2523055644405767
2014-07-31,ASSET_36,-0.052484688930407
2014-07-31,ASSET_37,-0.03499745250630872
2014-07-31,ASSET_38,-0.009117292966960847
2014-07-31,ASSET_39,0.019050533855325194
2014-07-31,ASSET_40,-0.00809638386084122
2014-07-31,ASSET_41,-0.01306520302149074
2014-07-31,ASSET_42,0.08203887070337089
2014-07-31,ASSET_43,0.029693175136267517
2014-07-31,ASSET_44,-0.03972920719032494
2014-07-31,ASSET_45,-0.031847776058194825
2014-07-31,ASSET_46,-0.14139758721660117
2014-07-31,ASSET_47,0.09327445201073169
2014-07-31,ASSET_48,0.08934419742562047
2014-07-31,ASSET_49,0.02892817195792042
2014-07-31,ASSET_50,-0.010541355978943283
2014-08-31,ASSET_01,-0.008894646951159282
2014-08-31,ASSET_02,0.04417679105150018
2014-08-31,ASSET_03,0.05809961400466733
2014-08-31,ASSET_04,-0.14148547677087486
2014-08-31,ASSET_05,0.0856324121424787
2014-08-31,ASSET_06,0.019474765683926427
2014-08-31,ASSET_07,0.06265874915267233
2014-08-31,ASSET_08,-0.012583010006871967
2014-08-31,ASSET_09,-0.032603482303912856
2014-08-31,ASSET_10,-0.016668649282418853
2014-08-31,ASSET_11,-0.01851760593406815
2014-08-31,ASSET_12,-0.05715772784120697
2014-08-31,ASSET_13,-0.0013060481871973288
2014-08-31,ASSET_14,-0.05622229637611757
2014-08-31,ASSET_15,0.019136348350185853
2014-08-31,ASSET_16,0.025836123022560064
2014-08-31,ASSET_17,0.0638674700153388
2014-08-31,ASSET_18,-0.1057895337304752
2014-08-31,ASSET_19,-0.049558952650249566
2014-08-31,ASSET_20,0.00654548286581765
2014-08-31,ASSET_21,-0.018222285517801192
2014-08-31,ASSET_22,0.007190951865502678
2014-08-31,ASSET_23,0.013819942592778538
2014-08-31,ASSET_24,0.040783108619193806
2014-08-31,ASSET_25,0.06410400843760335
2014-08-31,ASSET_26,-0.04047693550013236
2014-08-31,ASSET_27,0.0012427051978608182
2014-08-31,ASSET_28,0.02510038832560787
2014-08-31,ASSET_29,-0.04726461873721589
2014-08-31,ASSET_30,-0.009662328409451078
2014-08-31,ASSET_31,-0.06168879668625937
2014-08-31,ASSET_32,0.056837391514341154
2014-08-31,ASSET_33,0.03019575864897875
2014-08-31,ASSET_34,0.017806935279216965
2014-08-31,ASSET_35,-0.03691285979053022
2014-08-31,ASSET_36,-0.15766183791677438
2014-08-31,ASSET_37,0.04867299383973927
2014-08-31,ASSET_38,0.0446338476125393
2014-08-31,ASSET_39,0.042280326957800256
2014-08-31,ASSET_40,-0.03458555288463191
2014-08-31,ASSET_41,0.0463883352162741
2014-08-31,ASSET_42,-0.023186049593098418
2014-08-31,ASSET_43,0.03590771280147098
2014-08-31,ASSET_44,0.04564396368213154
2014-08-31,ASSET_45,0.034004974443583455
2014-08-31,ASSET_46,-0.01885951093034459
2014-08-31,ASSET_47,-0.015868294940421867
2014-08-31,ASSET_48,0.0968221768432901
2014-08-31,ASSET_49,-0.00013713650601689933
2014-08-31,ASSET_50,-0.02637348228262245
2014-09-30,ASSET_01,-0.01081631487777853
2014-09-30,ASSET_02,0.027817762305615022
2014-09-30,ASSET_03,-0.014616404696494101
2014-09-30,ASSET_04,0.08891921191976845
2014-09-30,ASSET_05,0.05585780487656499
2014-09-30,ASSET_06,-0.017968538055350636
2014-09-30,ASSET_07,-0.002311029700362846
2014-09-30,ASSET_08,-0.091121789364762
2014-09-30,ASSET_09,-0.03072488018721263
2014-09-30,ASSET_10,0.04347493026394797
2014-09-30,ASSET_11,0.02105533880040967
2014-09-30,ASSET_12,-0.11529966840631495
2014-09-30,ASSET_13,0.03157578556604545
2014-09-30,ASSET_14,0.02297583989904707
2014-09-30,ASSET_15,-0.005406076686109484
2014-09-30,ASSET_16,0.04916108840118766
2014-09-30,ASSET_17,-0.0652028110410443
2014-09-30,ASSET_18,0.13012292224658217
2014-09-30,ASSET_19,0.0665431054035684
2014-09-30,ASSET_20,-0.02109927941464076
2014-09-30,ASSET_21,0.01332832012069668
2014-09-30,ASSET_22,-0.0017874122834338553
2014-09-30,ASSET_23,-0.03961094458509605
2014-09-30,ASSET_24,0.04929315184729296
2014-09-30,ASSET_25,-0.021919922270962573
2014-09-30,ASSET_26,-0.00671741819930044
2014-09-30,ASSET_27,0.0071768098050466154
2014-09-30,ASSET_28,-0.0189932219188078
2014-09-30,ASSET_29,-0.04446856369409064
2014-09-30,ASSET_30,0.028688252677559457
2014-09-30,ASSET_31,0.02943454895942657
2014-09-30,ASSET_32,-0.005834589741151391
2014-09-30,ASSET_33,-0.01290549687845562
2014-09-30,ASSET_34,-0.04091575424251278
2014-09-30,ASSET_35,-0.1429741480378006
2014-09-30,ASSET_36,-0.0003038018412718363
2014-09-30,ASSET_37,-0.05331644147359446
2014-09-30,ASSET_38,0.038140640299351235
2014-09-30,ASSET_39,0.041495259307565216
2014-09-30,ASSET_40,-0.021758731196934684
2014-09-30,ASSET_41,0.03664759712210547
2014-09-30,ASSET_42,-0.018356986626796242
2014-09-30,ASSET_43,0.0008660966773788963
2014-09-30,ASSET_44,0.04333749733891114
2014-09-30,ASSET_45,0.08829402154184435
2014-09-30,ASSET_46,-0.013737176701645717
2014-09-30,ASSET_47,-0.004118608117424708
2014-09-30,ASSET_48,-0.05992834677128767
2014-09-30,ASSET_49,0.06085937385640276
2014-09-30,ASSET_50,0.007223669246476787
2014-10-31,ASSET_01,0.043569377139438245
2014-10-31,ASSET_02,-0.037783178652701546
2014-10-31,ASSET_03,0.02432947552837153
2014-10-31,ASSET_04,-0.038774732003150236
2014-10-31,ASSET_05,-0.05170462822750411
2014-10-31,ASSET_06,-0.04532617621351004
2014-10-31,ASSET_07,0.06598453328678233
2014-10-31,ASSET_08,-0.015039860020066208
2014-10-31,ASSET_09,0.07583420811964743
2014-10-31,ASSET_10,0.0045547315202672
2014-10-31,ASSET_11,0.017213638026950053
2014-10-31,ASSET_12,-0.08569496218131221
2014-10-31,ASSET_13,-0.03128551655854276
2014-10-31,ASSET_14,0.00018396192478473822
2014-10-31,ASSET_15,0.02525041679231894
2014-10-31,ASSET_16,0.009539354164647289
2014-10-31,ASSET_17,0.007065034910546616
2014-10-31,ASSET_18,-0.11693134926142022
2014-10-31,ASSET_19,-0.049579063519843966
2014-10-31,ASSET_20,0.05263206355282399
2014-10-31,ASSET_21,0.04115661950186203
2014-10-31,ASSET_22,0.03143481905667971
2014-10-31,ASSET_23,-0.047722136047210637
2014-10-31,ASSET_24,0.003782794636324165
2014-10-31,ASSET_25,-0.017937583362913928
2014-10-31,ASSET_26,-0.03626028672150605
2014-10-31,ASSET_27,0.004194071508635366
2014-10-31,ASSET_28,0.005824178185647632
2014-10-31,ASSET_29,-0.024610702611879205
2014-10-31,ASSET_30,0.03029824951410741
2014-10-31,ASSET_31,-0.05011873299769213
2014-10-31,ASSET_32,0.03180673107928609
2014-10-31,ASSET_33,0.01086960799602035
2014-10-31,ASSET_34,0.0046294370790559425
2014-10-31,ASSET_35,-0.27318000621249783
2014-10-31,ASSET_36,0.03329617407153146
2014-10-31,ASSET_37,-0.0006087955361736468
2014-10-31,ASSET_38,-0.05849504388198651
2014-10-31,ASSET_39,0.06398666329504353
2014-10-31,ASSET_40,-0.034102677758244646
2014-10-31,ASSET_41,0.013425611760095296
2014-10-31,ASSET_42,0.12121966375896148
2014-10-31,ASSET_43,-0.019256331332876613
2014-10-31,ASSET_44,0.06985238769614609
2014-10-31,ASSET_45,0.0019078227062562323
2014-10-31,ASSET_46,0.0521875298441206
2014-10-31,ASSET_47,-0.04226312687419514
2014-10-31,ASSET_48,0.0855362542999389
2014-10-31,ASSET_49,-0.03727296879105256
2014-10-31,ASSET_50,0.09386449634572905
2014-11-30,ASSET_01,0.010140607357323288
2014-11-30,ASSET_02,-0.004896754028490727
2014-11-30,ASSET_03,-0.04348405805293257
2014-11-30,ASSET_04,-0.07407447317377612
2014-11-30,ASSET_05,0.021931560602901592
2014-11-30,ASSET_06,-0.02458584667347549
2014-11-30,ASSET_07,-0.033058663580216904
2014-11-30,ASSET_08,-0.05796887054429008
2014-11-30,ASSET_09,0.01806446547669756
2014-11-30,ASSET_10,-0.07329003555465842
2014-11-30,ASSET_11,0.024243497649502697
2014-11-30,ASSET_12,0.14591535466134023
2014-11-30,ASSET_13,-0.19690784463752195
2014-11-30,ASSET_14,0.013363784019326762
2014-11-30,ASSET_15,0.014881138575405411
2014-11-30,ASSET_16,0.011225889401914352
2014-11-30,ASSET_17,-0.11103696292382957
2014-11-30,ASSET_18,0.07740297204618177
2014-11-30,ASSET_19,0.006783930408964653
2014-11-30,ASSET_20,0.06103323494364134
2014-11-30,ASSET_21,0.11695009471145021
2014-11-30,ASSET_22,-0.0345164491708257
2014-11-30,ASSET_23,-0.016721216163316503
2014-11-30,ASSET_24,0.12570038808625877
2014-11-30,ASSET_25,-0.05581871223041279
2014-11-30,ASSET_26,0.03751192484722917
2014-11-30,ASSET_27,0.09816290110666315
2014-11-30,ASSET_28,-0.00502158576475251
2014-11-30,ASSET_29,-0.02895719426059234
2014-11-30,ASSET_30,0.00438070448657958
2014-11-30,ASSET_31,-0.005149872233177633
2014-11-30,ASSET_32,0.10874206432636602
2014-11-30,ASSET_33,0.0062805635733520476
2014-11-30,ASSET_34,-0.03390859974146687
2014-11-30,ASSET_35,0.09666009635415887
2014-11-30,ASSET_36,0.05076497641301125
2014-11-30,ASSET_37,0.08335425434285552
2014-11-30,ASSET_38,0.08662705036907703
2014-11-30,ASSET_39,0.01841208541576047
2014-11-30,ASSET_40,0.0017877474747276696
2014-11-30,ASSET_41,-0.04312798671794397
2014-11-30,ASSET_42,-0.09019383171400311
2014-11-30,ASSET_43,-0.043063402229893154
2014-11-30,ASSET_44,0.015799068772623045
2014-11-30,ASSET_45,-0.017146359986952162
2014-11-30,ASSET_46,-0.001082601938800512
2014-11-30,ASSET_47,0.03185553269960192
2014-11-30,ASSET_48,-0.035421975754133035
2014-11-30,ASSET_49,0.0014431546713814716
2014-11-30,ASSET_50,0.02997813707034192
2014-12-31,ASSET_01,-0.06445767956095794
2014-12-31,ASSET_02,-0.10011238386422891
2014-12-31,ASSET_03,-0.01234921448240819
2014-12-31,ASSET_04,-0.11690872175397568
2014-12-31,ASSET_05,-0.020769118074174257
2014-12-31,ASSET_06,-0.06291123506091986
2014-12-31,ASSET_07,-0.023706994536230007
2014-12-31,ASSET_08,0.053691202893995545
2014-12-31,ASSET_09,-0.10431313725535762
2014-12-31,ASSET_10,-0.014731742026620512
2014-12-31,ASSET_11,0.104299970325265
2014-12-31,ASSET_12,0.04681618482631742
2014-12-31,ASSET_13,-0.04339089811962761
2014-12-31,ASSET_14,0.017515634599662322
2014-12-31,ASSET_15,-0.0048962636146298675
2014-12-31,ASSET_16,-0.003172642472149701
2014-12-31,ASSET_17,-0.03613219095568213
2014-12-31,ASSET_18,0.0746863713041186
2014-12-31,ASSET_19,-0.07717169004719795
2014-12-31,ASSET_20,0.06292331402532544
2014-12-31,ASSET_21,0.1221285110804232
2014-12-31,ASSET_22,0.04572003433884822
2014-12-31,ASSET_23,0.02092432847746454
2014-12-31,ASSET_24,-0.03330643987394566
2014-12-31,ASSET_25,0.09104623910196195
2014-12-31,ASSET_26,-0.08012629122088105
2014-12-31,ASSET_27,-0.024634150469202483
2014-12-31,ASSET_28,0.021716983517014805
2014-12-31,ASSET_29,-0.007453315774749114
2014-12-31,ASSET_30,0.022837806251653835
2014-12-31,ASSET_31,0.05535962549032869
2014-12-31,ASSET_32,0.0310636814084299
2014-12-31,ASSET_33,-0.02709331651000843
2014-12-31,ASSET_34,-0.0344282395700182
2014-12-31,ASSET_35,0.19240790202769006
2014-12-31,ASSET_36,0.012403535708915222
2014-12-31,ASSET_37,-0.06022575591991124
2014-12-31,ASSET_38,-0.023228294230271028
2014-12-31,ASSET_39,-0.023556579698495332
2014-12-31,ASSET_40,-0.0017180573745154415
2014-12-31,ASSET_41,0.004922138714706339
2014-12-31,ASSET_42,0.043558914960562634
2014-12-31,ASSET_43,-0.02502130945843764
2014-12-31,ASSET_44,0.03689375312681314
2014-12-31,ASSET_45,0.06984080957510883
2014-12-31,ASSET_46,-0.04252125409341321
2014-12-31,ASSET_47,0.02131303112269311
2014-12-31,ASSET_48,-0.10448349634272919
2014-12-31,ASSET_49,0.005003496447716929
2014-12-31,ASSET_50,0.027415083066081473
2015-01-31,ASSET_01,-0.0026314056747200228
2015-01-31,ASSET_02,-0.09155763842379554
2015-01-31,ASSET_03,0.04081512318213827
2015-01-31,ASSET_04,0.03958666630327036
2015-01-31,ASSET_05,-0.008251435104395351
